anime_id,producer_id,producers
550,840," Sony Music Entertainment"
551,30,"Pony Canyon"
551,935," Dream Force"
552,936," Sol Blade"
552,114,"Three Fat Samurai"
553,29,"TV Asahi"
554,15,Aniplex
554,885," Studio Tulip"
554,937," Tohokushinsha Film Corporation"
556,937," Tohokushinsha Film Corporation"
556,67,"Tokyo Movie Shinsha"
557,4,"TV Tokyo"
557,822," Bandai Visual"
557,841," Yomiko Advertising"
559,22,"Kadokawa Shoten"
560,13,Movic
560,847," Pioneer LDC"
562,839," SME Visual Works"
562,1069," Studio OX"
562,15,Aniplex
565,25,"Starchild Records"
565,848," King Records"
566,840," Sony Music Entertainment"
566,13,Movic
567,47,"Asatsu DK"
567,938," Asahi Production"
567,909," Asahi Broadcasting"
568,867," Geneon Universal Entertainment"
568,1203," TV Osaka"
568,967," Yomiuri Advertising"
568,862," TV Tokyo Music"
568,14,"Bandai Visual"
569,4,"TV Tokyo"
569,916," Broccoli"
569,841," Yomiko Advertising"
570,14,"Bandai Visual"
572,22,"Kadokawa Shoten"
572,835," Sega"
572,897," Imagica"
572,962," chara-ani.com"
572,851," Imagine"
573,115,CBC
573,937," Tohokushinsha Film Corporation"
574,14,"Bandai Visual"
575,116,"ACiD FiLM"
576,23,"Mellow Head"
576,1011," Toshiba Entertainment"
576,880," Genco"
576,870," Media Factory"
578,939," Amber Film Works"
578,37,"Media Factory"
579,43,"Rondo Robe"
579,847," Pioneer LDC"
579,1011," Toshiba Entertainment"
579,929," Toshiba Digital Frontiers"
580,4,"TV Tokyo"
580,824," Nihon Ad Systems"
581,13,Movic
582,117,"Studio Take Off"
584,4,"TV Tokyo"
585,14,"Bandai Visual"
585,868," Memory-Tech"
585,940," BeSTACK"
585,960," Half H.P Studio"
586,941," Picture Magic"
586,914," Rikuentai"
586,63,KSS
587,4,"TV Tokyo"
587,849," Hal Film Maker"
587,880," Genco"
587,859," Asatsu DK"
587,891," d-rights"
587,1020," AT-X"
587,826," Studio Jack"
588,44,Broccoli
589,63,KSS
591,56,"Shogakukan-Shueisha Productions"
591,908," NHK"
592,942," Triangle Staff"
592,857," Nozomi Entertainment"
592,990," Youmex"
592,14,"Bandai Visual"
593,14,"Bandai Visual"
593,942," Triangle Staff"
597,865," TV Asahi"
597,832," Rondo Robe"
597,39,"Geneon Universal Entertainment"
598,14,"Bandai Visual"
599,17,"TV Tokyo Music"
600,20,TBS
604,73,Dentsu
607,118,Radix
608,39,"Geneon Universal Entertainment"
609,7,VAP
609,833," TBS"
609,838," Kodansha"
611,916," Broccoli"
611,14,"Bandai Visual"
612,14,"Bandai Visual"
612,916," Broccoli"
612,841," Yomiko Advertising"
612,826," Studio Jack"
613,44,Broccoli
614,14,"Bandai Visual"
614,850," Lantis"
614,916," Broccoli"
614,943," Studio Fantasia"
614,1449," Studio Flag"
615,833," TBS"
615,30,"Pony Canyon"
616,7,VAP
616,871," Nippon Television Network"
617,22,"Kadokawa Shoten"
619,57,"Pink Pineapple"
619,842," KSS"
621,54,Shueisha
622,54,Shueisha
623,14,"Bandai Visual"
623,850," Lantis"
624,36,"Trinet Entertainment"
625,5,Genco
625,850," Lantis"
625,907," Kids Station"
625,1011," Toshiba Entertainment"
626,118,Radix
627,118,Radix
629,63,KSS
632,14,"Bandai Visual"
633,119,Takeshobo
634,41,AIC
634,826," Studio Jack"
634,870," Media Factory"
634,1011," Toshiba Entertainment"
635,21,Lantis
637,14,"Bandai Visual"
638,43,"Rondo Robe"
640,120,Kodansha
640,944," TV Aichi"
641,945," gimik"
641,14,"Bandai Visual"
642,14,"Bandai Visual"
642,945," gimik"
643,104,"Studio Jack"
644,121,"Kitty Films"
645,63,KSS
646,39,"Geneon Universal Entertainment"
646,868," Memory-Tech"
646,1011," Toshiba Entertainment"
647,122,"DAX Production"
648,123,"Studio Kyuuma"
648,890," KENMedia"
649,847," Pioneer LDC"
649,4,"TV Tokyo"
651,34,m.o.e.
652,124,AQUAPLUS
653,63,KSS
654,125,"TMS Entertainment"
656,20,TBS
659,90,"Frontier Works"
659,946," Visual Art's"
660,947," Tsuchida Productions"
660,126,"Studio Comet"
661,20,TBS
662,20,TBS
663,127,On-Lead
664,128,Memory-Tech
664,869," GANSIS"
664,1273," Marvelous AQL"
665,859," Asatsu DK"
665,864," Shueisha"
665,126,"Studio Comet"
667,129,Langmaor
668,44,Broccoli
671,130,Daiei
671,948," SIDO LIMITED"
672,131,EMI
673,132,Ajia-Do
673,949," Trans Arts"
673,915," Movic"
673,999," Studio Kyuuma"
673,1629," Studio Core"
673,998," CBS"
676,133,"Milky Animation Label"
677,4,"TV Tokyo"
677,827," Shogakukan-Shueisha Productions"
677,873," A-Line"
678,29,"TV Asahi"
679,134,"Phoenix Entertainment"
681,135,"Robot Communications"
682,136,Hakusensha
682,950," Three Fat Samurai"
682,936," Sol Blade"
683,951," On-Lead"
683,90,"Frontier Works"
684,63,KSS
685,135,"Robot Communications"
686,14,"Bandai Visual"
686,1561," Alchemist"
686,912," Frontier Works"
686,833," TBS"
688,137,Echo
689,133,"Milky Animation Label"
689,952," T-Rex"
690,33,NHK
691,138,"Triple X"
692,45,"Avex Entertainment"
692,850," Lantis"
694,858," Shochiku"
694,859," Asatsu DK"
694,37,"Media Factory"
694,1032," Sakura Create"
695,880," Genco"
695,937," Tohokushinsha Film Corporation"
695,73,Dentsu
701,34,m.o.e.
702,90,"Frontier Works"
702,1562," Digiturbo"
702,834," Kadokawa Shoten"
702,960," Half H.P Studio"
703,139,"Media Rings"
704,139,"Media Rings"
705,140,Directions
706,39,"Geneon Universal Entertainment"
706,906," Marvelous"
707,14,"Bandai Visual"
708,5,Genco
709,39,"Geneon Universal Entertainment"
709,953," StudioRF Inc."
709,1443," Shounen Gahousha"
710,954," YTV"
710,56,"Shogakukan-Shueisha Productions"
713,48,"Yomiko Advertising"
713,856," Atelier Musa"
714,955," Animaruya"
714,120,Kodansha
715,19,Youmex
716,141,"Kids Station"
716,838," Kodansha"
716,915," Movic"
717,5,Genco
718,30,"Pony Canyon"
719,39,"Geneon Universal Entertainment"
719,896," WOWOW"
719,1032," Sakura Create"
720,46,"Tokuma Shoten"
721,30,"Pony Canyon"
721,825," Fuji TV"
722,838," Kodansha"
722,915," Movic"
722,71,Shochiku
723,33,NHK
725,34,m.o.e.
726,14,"Bandai Visual"
726,850," Lantis"
726,851," Imagine"
727,3,"Victor Entertainment"
728,142,Shaft
728,880," Genco"
728,834," Kadokawa Shoten"
728,1563," SynergySP"
728,847," Pioneer LDC"
729,838," Kodansha"
729,920," Tokuma Shoten"
729,871," Nippon Television Network"
729,14,"Bandai Visual"
729,823," Dentsu"
729,861," Victor Entertainment"
730,908," NHK"
730,838," Kodansha"
730,915," Movic"
730,1630," Nippon Shuppan Hanbai (Nippan) K.K."
730,71,Shochiku
731,143,"Tokyo Kids"
731,915," Movic"
732,928," animate Film"
732,915," Movic"
732,30,"Pony Canyon"
734,14,"Bandai Visual"
734,830," Sotsu"
735,8,"Fuji TV"
736,9,"Production I.G"
736,824," Nihon Ad Systems"
737,864," Shueisha"
737,32,"Nihon Ad Systems"
738,5,Genco
738,847," Pioneer LDC"
739,850," Lantis"
739,14,"Bandai Visual"
740,121,"Kitty Films"
740,885," Studio Tulip"
741,956," ZOOM ENTERPRISE"
741,56,"Shogakukan-Shueisha Productions"
742,121,"Kitty Films"
742,957," K-Factory"
743,825," Fuji TV"
743,6,"OB Planning"
744,6,"OB Planning"
744,825," Fuji TV"
745,55,"Green Bunny"
746,63,KSS
748,144,"Digital Works"
749,133,"Milky Animation Label"
750,55,"Green Bunny"
750,889," Cosmic Ray"
751,916," Broccoli"
751,833," TBS"
751,22,"Kadokawa Shoten"
751,847," Pioneer LDC"
752,105,"Soft Garage"
753,70,Imagica
754,4,"TV Tokyo"
756,25,"Starchild Records"
756,862," TV Tokyo Music"
756,869," GANSIS"
758,141,"Kids Station"
760,21,Lantis
760,870," Media Factory"
760,831," Pony Canyon"
760,897," Imagica"
761,20,TBS
762,6,"OB Planning"
762,888," Shogakukan"
762,846," Toshiba EMI"
762,844," Toho"
764,958," Ashi Production"
764,840," Sony Music Entertainment"
764,15,Aniplex
765,27,Sotsu
765,906," Marvelous"
765,826," Studio Jack"
766,869," GANSIS"
766,29,"TV Asahi"
767,21,Lantis
767,834," Kadokawa Shoten"
767,1125," Kadokawa Pictures Japan"
767,879," KlockWorx"
768,39,"Geneon Universal Entertainment"
768,946," Visual Art's"
771,837," Hakusensha"
771,871," Nippon Television Network"
771,7,VAP
772,39,"Geneon Universal Entertainment"
772,899," Mellow Head"
773,959," Dwango"
773,21,Lantis
774,21,Lantis
774,960," Half H.P Studio"
774,1450," AQUAPLUS"
775,838," Kodansha"
775,12,Marvelous
777,8,"Fuji TV"
778,145,"Nippon Ichi Software"
779,20,TBS
779,838," Kodansha"
779,961," BMG Japan"
779,907," Kids Station"
780,913," Showgate"
780,1029," Futabasha"
780,5,Genco
782,27,Sotsu
782,855," Nagoya Broadcasting Network"
783,962," chara-ani.com"
783,869," GANSIS"
783,25,"Starchild Records"
784,22,"Kadokawa Shoten"
785,4,"TV Tokyo"
785,963," SoftX"
786,834," Kadokawa Shoten"
786,14,"Bandai Visual"
787,22,"Kadokawa Shoten"
788,64,"Tohokushinsha Film Corporation"
788,964," Beyond C."
789,822," Bandai Visual"
789,1057," CyberConnect2"
789,4,"TV Tokyo"
790,48,"Yomiko Advertising"
790,825," Fuji TV"
791,146,"Beyond C."
792,11,"Group TAC"
792,965," Studio Take Off"
793,871," Nippon Television Network"
793,864," Shueisha"
793,7,VAP
794,4,"TV Tokyo"
794,823," Dentsu"
794,856," Atelier Musa"
795,830," Sotsu"
795,862," TV Tokyo Music"
795,14,"Bandai Visual"
796,20,TBS
796,838," Kodansha"
796,851," Imagine"
797,37,"Media Factory"
799,13,Movic
799,873," A-Line"
800,56,"Shogakukan-Shueisha Productions"
801,46,"Tokuma Shoten"
803,14,"Bandai Visual"
804,14,"Bandai Visual"
804,966," ING"
805,888," Shogakukan"
805,39,"Geneon Universal Entertainment"
806,3,"Victor Entertainment"
821,117,"Studio Take Off"
823,29,"TV Asahi"
824,15,Aniplex
824,918," Square Enix"
825,14,"Bandai Visual"
826,5,Genco
826,845," Starchild Records"
826,937," Tohokushinsha Film Corporation"
828,967," Yomiuri Advertising"
828,8,"Fuji TV"
830,76,"Trans Arts"
830,883," Kitty Films"
830,833," TBS"
830,1093," Grouper Productions"
830,826," Studio Jack"
831,32,"Nihon Ad Systems"
831,886," SKY Perfect Well Think"
832,858," Shochiku"
832,75,WOWOW
833,19,Youmex
834,4,"TV Tokyo"
834,1087," Trinity Sound"
834,1631," Audio Highs"
834,1059," Miracle Robo"
834,864," Shueisha"
834,828," Aniplex"
834,823," Dentsu"
835,64,"Tohokushinsha Film Corporation"
836,43,"Rondo Robe"
836,847," Pioneer LDC"
836,1011," Toshiba Entertainment"
837,39,"Geneon Universal Entertainment"
841,147,Hasbro
842,147,Hasbro
843,14,"Bandai Visual"
843,830," Sotsu"
843,855," Nagoya Broadcasting Network"
844,15,Aniplex
845,5,Genco
847,39,"Geneon Universal Entertainment"
847,912," Frontier Works"
847,830," Sotsu"
847,934," DAX Production"
848,10,GDH
848,886," SKY Perfect Well Think"
848,872," Sotsu Music Publishing"
849,110,Bandai
850,14,"Bandai Visual"
850,937," Tohokushinsha Film Corporation"
850,833," TBS"
850,915," Movic"
851,968," Bee Media"
851,988," Dynamic Planning"
851,14,"Bandai Visual"
852,25,"Starchild Records"
852,967," Yomiuri Advertising"
852,911," ASCII Media Works"
853,850," Lantis"
853,870," Media Factory"
853,5,Genco
854,39,"Geneon Universal Entertainment"
854,899," Mellow Head"
854,897," Imagica"
854,1407," Mag Garden"
854,1284," Tablier Communications"
854,1690," On The Run"
855,30,"Pony Canyon"
855,852," Happinet Pictures"
857,937," Tohokushinsha Film Corporation"
857,38,"Studio Fantasia"
859,8,"Fuji TV"
860,14,"Bandai Visual"
860,823," Dentsu"
861,886," SKY Perfect Well Think"
861,825," Fuji TV"
861,905," Asmik Ace"
861,840," Sony Music Entertainment"
861,73,Dentsu
862,72,"Dynamic Planning"
863,33,NHK
863,853," Sogo Vision"
864,833," TBS"
864,14,"Bandai Visual"
865,148,"Jade Animation"
866,148,"Jade Animation"
867,15,Aniplex
867,969," TMS Entertainment"
867,841," Yomiko Advertising"
867,835," Sega"
867,960," Half H.P Studio"
867,862," TV Tokyo Music"
867,840," Sony Music Entertainment"
868,4,"TV Tokyo"
868,858," Shochiku"
868,1407," Mag Garden"
870,34,m.o.e.
872,29,"TV Asahi"
873,8,"Fuji TV"
875,33,NHK
876,4,"TV Tokyo"
876,891," d-rights"
877,823," Dentsu"
877,18,"Sony Pictures Entertainment"
878,133,"Milky Animation Label"
878,970," Active"
879,909," Asahi Broadcasting"
879,872," Sotsu Music Publishing"
879,27,Sotsu
881,15,Aniplex
882,87,"SME Visual Works"
884,14,"Bandai Visual"
884,931," Marubeni"
884,988," Dynamic Planning"
885,149,Capcom
888,21,Lantis
888,852," Happinet Pictures"
889,21,Lantis
894,150,T.P.O
895,151,"Magic Capsule"
896,31,Animax
896,840," Sony Music Entertainment"
897,57,"Pink Pineapple"
898,35,"Pioneer LDC"
901,9,"Production I.G"
901,864," Shueisha"
902,29,"TV Asahi"
904,32,"Nihon Ad Systems"
904,915," Movic"
905,13,Movic
906,91,"Studio Nue"
907,14,"Bandai Visual"
907,865," TV Asahi"
907,850," Lantis"
908,14,"Bandai Visual"
909,14,"Bandai Visual"
909,843," AIC"
911,823," Dentsu"
911,4,"TV Tokyo"
912,35,"Pioneer LDC"
912,971," GAGA"
913,825," Fuji TV"
913,30,"Pony Canyon"
914,30,"Pony Canyon"
914,825," Fuji TV"
915,972," Studio Comet"
915,824," Nihon Ad Systems"
915,825," Fuji TV"
915,25,"Starchild Records"
916,8,"Fuji TV"
918,113,Madhouse
918,822," Bandai Visual"
919,858," Shochiku"
919,838," Kodansha"
919,75,WOWOW
919,1032," Sakura Create"
920,847," Pioneer LDC"
920,916," Broccoli"
920,833," TBS"
920,22,"Kadokawa Shoten"
921,22,"Kadokawa Shoten"
921,852," Happinet Pictures"
922,915," Movic"
922,77,"animate Film"
923,22,"Kadokawa Shoten"
923,833," TBS"
924,833," TBS"
924,22,"Kadokawa Shoten"
925,15,Aniplex
925,864," Shueisha"
926,15,Aniplex
927,4,"TV Tokyo"
927,827," Shogakukan-Shueisha Productions"
929,859," Asatsu DK"
929,14,"Bandai Visual"
930,152,"Marine Entertainment"
931,35,"Pioneer LDC"
932,14,"Bandai Visual"
934,73,Dentsu
934,964," Beyond C."
934,919," Nichion"
934,897," Imagica"
934,888," Shogakukan"
935,46,"Tokuma Shoten"
936,130,Daiei
936,871," Nippon Television Network"
937,973," CoMix Wave Films"
937,149,Capcom
938,48,"Yomiko Advertising"
939,14,"Bandai Visual"
939,896," WOWOW"
939,880," Genco"
939,834," Kadokawa Shoten"
939,879," KlockWorx"
942,143,"Tokyo Kids"
942,974," Four Some"
943,975," Tokyo Kids"
943,907," Kids Station"
943,21,Lantis
944,57,"Pink Pineapple"
945,153,"NEC Avenue"
946,126,"Studio Comet"
947,54,Shueisha
948,3,"Victor Entertainment"
948,864," Shueisha"
949,915," Movic"
949,840," Sony Music Entertainment"
949,77,"animate Film"
951,27,Sotsu
951,913," Showgate"
954,847," Pioneer LDC"
954,1011," Toshiba Entertainment"
954,929," Toshiba Digital Frontiers"
954,75,WOWOW
955,154,"Studio Ghibli"
956,45,"Avex Entertainment"
956,823," Dentsu"
956,865," TV Asahi"
958,883," Kitty Films"
958,63,KSS
959,155,Shinkuukan
961,32,"Nihon Ad Systems"
962,20,TBS
963,36,"Trinet Entertainment"
963,941," Picture Magic"
963,831," Pony Canyon"
964,976," Nippon Columbia"
964,156,"Bee Media"
965,11,"Group TAC"
965,847," Pioneer LDC"
966,102,"Japan Home Video"
967,14,"Bandai Visual"
967,968," Bee Media"
967,988," Dynamic Planning"
968,825," Fuji TV"
968,844," Toho"
968,47,"Asatsu DK"
971,91,"Studio Nue"
972,29,"TV Asahi"
975,146,"Beyond C."
979,33,NHK
979,838," Kodansha"
979,1446," Shelty"
980,35,"Pioneer LDC"
981,14,"Bandai Visual"
982,7,VAP
982,847," Pioneer LDC"
983,850," Lantis"
983,5,Genco
983,1011," Toshiba Entertainment"
984,827," Shogakukan-Shueisha Productions"
984,4,"TV Tokyo"
986,52,"Happinet Pictures"
988,53,Toho
989,157,Artland
989,977," Studio Nue"
989,1564," Anime Friend"
989,860," Mainichi Broadcasting System"
990,977," Studio Nue"
990,16,"Mainichi Broadcasting System"
990,933," Big West"
991,27,Sotsu
992,27,Sotsu
993,27,Sotsu
994,29,"TV Asahi"
996,14,"Bandai Visual"
996,858," Shochiku"
996,898," Bandai"
996,937," Tohokushinsha Film Corporation"
997,858," Shochiku"
997,937," Tohokushinsha Film Corporation"
997,14,"Bandai Visual"
997,978," VAP"
998,903," Soft Garage"
998,63,KSS
1001,22,"Kadokawa Shoten"
1002,39,"Geneon Universal Entertainment"
1002,847," Pioneer LDC"
1002,1565," Nippon Cultural Broadcasting"
1002,880," Genco"
1004,41,AIC
1006,146,"Beyond C."
1007,146,"Beyond C."
1008,102,"Japan Home Video"
1009,17,"TV Tokyo Music"
1010,7,VAP
1011,106,"Synergy Japan"
1013,158,Imagine
1014,159,CherryLips
1015,54,Shueisha
1016,14,"Bandai Visual"
1016,834," Kadokawa Shoten"
1017,104,"Studio Jack"
1018,104,"Studio Jack"
1019,104,"Studio Jack"
1020,104,"Studio Jack"
1021,4,"TV Tokyo"
1021,827," Shogakukan-Shueisha Productions"
1021,826," Studio Jack"
1022,104,"Studio Jack"
1023,4,"TV Tokyo"
1023,823," Dentsu"
1024,896," WOWOW"
1024,14,"Bandai Visual"
1025,14,"Bandai Visual"
1025,875," MediaNet"
1025,880," Genco"
1026,976," Nippon Columbia"
1026,37,"Media Factory"
1026,879," KlockWorx"
1026,1011," Toshiba Entertainment"
1027,1011," Toshiba Entertainment"
1027,879," KlockWorx"
1027,37,"Media Factory"
1028,37,"Media Factory"
1028,879," KlockWorx"
1028,1011," Toshiba Entertainment"
1028,976," Nippon Columbia"
1029,160,Gallop
1030,48,"Yomiko Advertising"
1030,825," Fuji TV"
1031,7,VAP
1032,161,"Animation Do"
1034,29,"TV Asahi"
1035,4,"TV Tokyo"
1035,824," Nihon Ad Systems"
1035,1200," Nelvana"
1037,870," Media Factory"
1037,858," Shochiku"
1037,861," Victor Entertainment"
1037,1177," Yahoo! Japan"
1037,909," Asahi Broadcasting"
1037,10,GDH
1037,823," Dentsu"
1038,834," Kadokawa Shoten"
1038,5,Genco
1039,5,Genco
1039,840," Sony Music Entertainment"
1039,864," Shueisha"
1039,825," Fuji TV"
1041,880," Genco"
1041,41,AIC
1041,847," Pioneer LDC"
1041,1565," Nippon Cultural Broadcasting"
1043,35,"Pioneer LDC"
1044,7,VAP
1045,40,"Toei Video"
1045,979," Oz"
1047,931," Marubeni"
1047,22,"Kadokawa Shoten"
1048,61,"Toshiba Entertainment"
1049,162,Sanctuary
1053,10,GDH
1053,870," Media Factory"
1054,823," Dentsu"
1054,4,"TV Tokyo"
1054,862," TV Tokyo Music"
1055,3,"Victor Entertainment"
1056,163,"Chaos Project"
1057,164,Nikkatsu
1057,980," Sanctuary"
1058,22,"Kadokawa Shoten"
1059,22,"Kadokawa Shoten"
1060,30,"Pony Canyon"
1060,931," Marubeni"
1063,835," Sega"
1063,77,"animate Film"
1063,851," Imagine"
1064,865," TV Asahi"
1064,45,"Avex Entertainment"
1065,69,d-rights
1066,35,"Pioneer LDC"
1067,22,"Kadokawa Shoten"
1067,931," Marubeni"
1068,14,"Bandai Visual"
1069,165,SoftX
1069,981," E&G Films"
1071,826," Studio Jack"
1071,3,"Victor Entertainment"
1072,63,KSS
1073,14,"Bandai Visual"
1073,875," MediaNet"
1073,1020," AT-X"
1073,976," Nippon Columbia"
1073,880," Genco"
1074,166,Darts
1075,25,"Starchild Records"
1076,22,"Kadokawa Shoten"
1076,931," Marubeni"
1076,976," Nippon Columbia"
1077,915," Movic"
1077,976," Nippon Columbia"
1077,14,"Bandai Visual"
1077,928," animate Film"
1078,928," animate Film"
1078,915," Movic"
1078,14,"Bandai Visual"
1079,63,KSS
1080,165,SoftX
1080,885," Studio Tulip"
1081,880," Genco"
1081,4,"TV Tokyo"
1081,847," Pioneer LDC"
1082,847," Pioneer LDC"
1082,880," Genco"
1082,4,"TV Tokyo"
1083,14,"Bandai Visual"
1083,915," Movic"
1085,830," Sotsu"
1085,862," TV Tokyo Music"
1085,14,"Bandai Visual"
1087,14,"Bandai Visual"
1089,36,"Trinet Entertainment"
1089,950," Three Fat Samurai"
1090,982," Studio Mausu"
1090,167,KlockWorx
1090,1011," Toshiba Entertainment"
1091,858," Shochiku"
1091,1082," Bushiroad"
1091,852," Happinet Pictures"
1091,870," Media Factory"
1091,5,Genco
1092,14,"Bandai Visual"
1092,907," Kids Station"
1092,934," DAX Production"
1092,886," SKY Perfect Well Think"
1093,936," Sol Blade"
1093,114,"Three Fat Samurai"
1094,33,NHK
1095,20,TBS
1096,168,Banpresto
1097,51,"WAO World"
1098,14,"Bandai Visual"
1098,983," Ai ga areba Daijobu"
1099,135,"Robot Communications"
1103,7,VAP
1103,984," Oh! Production"
1103,920," Tokuma Shoten"
1103,905," Asmik Ace"
1103,871," Nippon Television Network"
1103,1634," Tokyu Recreation"
1104,33,NHK
1104,861," Victor Entertainment"
1105,91,"Studio Nue"
1106,169,"Sav! The World Productions"
1107,29,"TV Asahi"
1109,105,"Soft Garage"
1110,170,Horannabi
1111,25,"Starchild Records"
1114,4,"TV Tokyo"
1114,840," Sony Music Entertainment"
1114,828," Aniplex"
1115,831," Pony Canyon"
1115,12,Marvelous
1115,1123," Delfi Sound"
1117,44,Broccoli
1118,171,"Toei Animation"
1118,822," Bandai Visual"
1118,838," Kodansha"
1120,72,"Dynamic Planning"
1121,172,"Teichiku Entertainment"
1122,14,"Bandai Visual"
1123,4,"TV Tokyo"
1123,830," Sotsu"
1124,14,"Bandai Visual"
1126,21,Lantis
1131,29,"TV Asahi"
1133,16,"Mainichi Broadcasting System"
1134,173,Actas
1134,974," Four Some"
1134,887," HoriPro"
1136,40,"Toei Video"
1137,174,"G&G Entertainment"
1139,175,AT-X
1140,175,AT-X
1140,862," TV Tokyo Music"
1141,867," Geneon Universal Entertainment"
1141,4,"TV Tokyo"
1141,830," Sotsu"
1141,861," Victor Entertainment"
1142,853," Sogo Vision"
1142,33,NHK
1143,33,NHK
1150,54,Shueisha
1152,27,Sotsu
1152,1451," Dongyang Animation"
1152,977," Studio Nue"
1153,860," Mainichi Broadcasting System"
1153,14,"Bandai Visual"
1153,933," Big West"
1153,1169," Hero Communication"
1153,888," Shogakukan"
1154,176,"Kitty Media"
1159,44,Broccoli
1160,177,"BMG Japan"
1161,14,"Bandai Visual"
1161,985," Network"
1162,40,"Toei Video"
1163,130,Daiei
1164,55,"Green Bunny"
1165,130,Daiei
1166,57,"Pink Pineapple"
1166,986," Triple X"
1167,987," Nihon Falcom"
1167,25,"Starchild Records"
1167,1452," Urban Product"
1168,987," Nihon Falcom"
1168,22,"Kadokawa Shoten"
1170,178,"DiC Entertainment"
1171,53,Toho
1172,15,Aniplex
1172,825," Fuji TV"
1173,960," Half H.P Studio"
1173,840," Sony Music Entertainment"
1173,4,"TV Tokyo"
1174,20,TBS
1175,179,"Nippon Columbia"
1176,179,"Nippon Columbia"
1178,64,"Tohokushinsha Film Corporation"
1179,64,"Tohokushinsha Film Corporation"
1180,14,"Bandai Visual"
1180,858," Shochiku"
1180,937," Tohokushinsha Film Corporation"
1181,831," Pony Canyon"
1181,825," Fuji TV"
